Date,TemperatureCMax,TemperatureCMin,TemperatureCAvg,TdAvgC,HrAvg,WindkmhDir,WindkmhInt,PresslevHp,Precmm,TotClOct,lowClOct,SunD1h,VisKm,station_ID,WindkmhGust,PreselevHp,SnowDepcm
2023-07-16,31.8,26.4,29.2,23.7,72.3,SW,7.0,1009.8,0.0,7.0,1.2,6.1,13.0,48698,NA,NA,NA
2023-07-17,32.5,28.2,29.6,24.2,73.3,S,11.3,1008.6,0.2,7.0,2.1,8.4,12.8,48698,NA,NA,NA
2023-07-18,31.3,24.2,28.2,24.0,78.6,S,9.2,1009.1,8.0,7.1,2.6,6.1,9.9,48698,NA,NA,NA
2023-07-19,29.4,24.3,28,24.4,80.8,S,10.0,1009.1,16.2,7.0,3.2,1.1,12.0,48698,NA,NA,NA
2023-07-20,30.2,23.1,27.6,24.1,81.7,SW,5.9,1008.9,45.0,7.2,2.8,1.8,10.1,48698,NA,NA,NA
2023-07-21,30.9,22.8,27.3,24.1,82.8,SSW,7.5,1010.1,6.6,7.2,2.9,0.0,9.6,48698,NA,NA,NA
2023-07-22,31.6,27.6,29.3,24.3,75.0,S,12.8,1010.7,Tr,7.0,1.8,4.2,12.5,48698,NA,NA,NA
2023-07-23,32.1,28.2,29.7,24.3,73.3,S,13.9,1011.2,Tr,7.0,2.6,8.7,12.2,48698,NA,NA,NA
2023-07-24,32.6,26.8,28.9,22.9,70.6,SSW,7.5,1010.3,0.0,7.0,1.2,3.8,12.5,48698,NA,NA,NA
2023-07-25,33.1,27.3,29.4,23.4,70.7,SSW,11.2,1010.1,0.0,7.0,1.6,9.2,15.0,48698,NA,NA,NA
2023-07-26,32.7,28.3,29.8,24.0,71.7,S,13.2,1010.7,Tr,6.9,1.8,11.1,13.8,48698,NA,NA,NA
2023-07-27,32.4,28.4,30,24.8,74.1,S,13.7,1011.1,0.0,7.0,2.1,8.6,11.4,48698,NA,NA,NA
2023-07-28,32.4,28.4,30.1,24.5,72.8,S,14.4,1009.9,0.2,7.0,2.1,9.2,10.8,48698,NA,NA,NA
2023-07-29,32.6,28.4,29.9,24.3,72.4,S,17.5,1009.7,0.0,7.0,1.9,6.0,9.5,48698,NA,NA,NA
2023-07-30,32.4,28.1,29.8,23.5,69.5,S,19.5,1009.8,0.0,7.0,1.8,8.4,12.2,48698,NA,NA,NA
2023-07-31,32.8,27.8,29.4,22.5,67.0,SSE,21.3,1010.2,Tr,6.8,2.1,9.4,12.8,48698,NA,NA,NA
2023-08-01,32.4,27.6,29.6,23.0,68.7,S,15.7,1010.1,0.0,7.0,2.1,7.0,13.2,48698,NA,NA,NA
2023-08-01,32.4,27.6,29.6,23.0,68.7,S,15.7,1010.1,0.0,7.0,2.1,7.0,13.2,48698,NA,NA,NA
2023-08-02,32.5,27.8,29.4,23.9,72.6,SSW,9.9,1011.0,Tr,7.0,2.9,6.2,11.4,48698,NA,NA,NA
2023-08-03,32.6,23.8,28.8,23.8,75.9,SSE,14.7,1011.8,8.0,7.2,2.5,8.6,10.5,48698,NA,NA,NA
2023-08-04,31.6,23.7,27,23.5,80.9,SSE,8.3,1012.8,0.5,7.1,1.8,0.0,10.7,48698,NA,NA,NA
2023-08-05,32.6,27.5,29.7,24.2,73.1,SSE,16.4,1013.3,Tr,7.0,2.4,9.0,13.1,48698,NA,NA,NA
2023-08-06,32.6,27.0,29.6,23.4,70.1,S,13.0,1012.5,0.0,7.0,1.5,10.5,12.2,48698,NA,NA,NA
2023-08-07,33.2,27.5,29.8,23.5,69.8,S,10.1,1011.1,0.0,6.8,1.8,11.2,14.5,48698,NA,NA,NA
2023-08-08,32.8,25.0,29.5,23.9,73.3,SSE,15.8,1010.7,22.0,6.9,3.0,10.9,10.5,48698,NA,NA,NA
2023-08-09,32.5,24.9,29,23.6,72.1,SSE,13.6,1012.0,3.2,7.0,2.5,6.5,13.5,48698,NA,NA,NA
2023-08-10,32.8,28.2,29.6,23.6,70.7,SSE,15.4,1012.0,Tr,7.0,2.5,9.3,12.0,48698,NA,NA,NA
2023-08-11,32.4,27.4,29.5,23.3,69.9,S,10.2,1011.8,0.0,7.0,1.8,9.6,13.2,48698,NA,NA,NA
2023-08-12,32.4,27.8,29.3,23.5,71.1,SSE,17.5,1010.8,0.0,7.0,2.0,6.6,11.2,48698,NA,NA,NA
2023-08-13,32.1,27.9,29.5,23.5,70.7,SSE,18.5,1010.4,Tr,7.0,3.2,8.5,9.9,48698,NA,NA,NA
2023-08-14,32.4,25.7,28.9,23.3,71.7,SSE,17.1,1010.4,5.0,7.0,2.6,5.1,10.8,48698,NA,NA,NA
2023-08-15,31.5,24.4,26.5,23.8,86.6,S,6.6,1011.8,24.0,7.2,2.9,2.3,10.2,48698,NA,NA,NA
2023-08-16,31.8,26.2,29.1,23.7,73.1,SSE,15.4,1011.7,0.0,7.0,2.9,7.3,10.8,48698,NA,NA,NA
2023-08-17,31.8,24.9,28.3,24.2,78.8,SE,12.2,1011.2,4.0,7.0,2.2,4.8,9.8,48698,NA,NA,NA
2023-08-18,32.0,25.1,27.5,24.2,83.4,SSE,6.3,1010.6,8.0,7.4,4.0,5.8,8.8,48698,NA,NA,NA
2023-08-19,29.8,24.8,27.3,23.9,81.2,SSE,9.3,1010.3,16.0,7.1,2.0,0.3,11.2,48698,NA,NA,NA
2023-08-20,31.0,24.2,27.8,23.9,79.4,SSW,7.0,1010.1,Tr,7.0,2.0,1.0,11.2,48698,NA,NA,NA
2023-08-21,31.1,24.0,27.8,23.6,79.2,SSW,10.0,1010.3,18.4,7.4,3.1,8.9,10.1,48698,NA,NA,NA
2023-08-22,32.2,23.9,28.2,23.7,76.9,SSE,10.4,1009.9,Tr,7.0,1.9,3.6,11.2,48698,NA,NA,NA
2023-08-23,32.7,27.0,29.4,23.2,70.3,SSE,14.7,1010.1,0.0,7.0,1.6,9.3,12.8,48698,NA,NA,NA
2023-08-24,32.2,27.2,29.4,23.8,72.1,SSE,16.7,1009.8,0.0,7.0,2.8,8.2,12.2,48698,NA,NA,NA
2023-08-25,32.7,27.5,29,24.1,75.3,SSE,16.8,1010.0,0.2,7.0,2.8,10.1,12.1,48698,NA,NA,NA
2023-08-26,32.3,26.3,28.3,23.7,76.2,S,11.6,1010.7,3.8,7.0,1.8,7.5,11.5,48698,NA,NA,NA
2023-08-27,31.9,25.1,27.2,24.2,83.8,ESE,5.2,1010.5,0.6,7.0,1.9,2.6,9.2,48698,NA,NA,NA
2023-08-28,32.2,26.9,29.1,23.9,74.2,S,11.4,1009.3,Tr,7.0,2.4,8.8,11.8,48698,NA,NA,NA
2023-08-29,32.2,26.8,28.3,24.2,78.6,S,13.1,1009.4,2.0,7.0,2.4,5.7,9.9,48698,NA,NA,NA
2023-08-30,31.9,25.5,28.8,22.9,71.2,S,9.7,1009.7,Tr,7.0,2.1,5.1,11.6,48698,NA,NA,NA
2023-08-31,31.9,26.7,29,23.5,72.0,S,14.6,1010.0,0.0,7.0,2.4,8.1,11.5,48698,NA,NA,NA
2023-08-31,31.9,26.7,29,23.5,72.0,S,14.6,1010.0,0.0,7.0,2.4,8.1,11.5,48698,NA,NA,NA
2023-09-01,32.2,27.3,29.3,23.2,70.0,S,13.9,1010.4,0.6,7.0,2.5,4.8,12.0,48698,NA,NA,NA
2023-09-01,32.2,27.3,29.3,23.2,70.0,S,13.9,1010.4,0.6,7.0,2.5,4.8,12.0,48698,NA,NA,NA
2023-09-02,32.6,26.7,29.4,22.9,69.0,S,12.1,1009.7,0.0,7.0,1.2,7.4,11.1,48698,NA,NA,NA
2023-09-03,32.8,27.6,29.7,23.5,70.4,S,15.4,1008.9,Tr,7.0,2.1,9.4,10.5,48698,NA,NA,NA
2023-09-04,32.2,27.9,29.5,23.0,68.7,SSE,21.8,1008.0,0.0,7.0,1.6,5.9,10.4,48698,NA,NA,NA
2023-09-05,32.1,27.8,29.3,22.6,68.0,SSE,20.9,1008.6,0.0,7.0,1.8,6.1,10.8,48698,NA,NA,NA
2023-09-06,31.6,27.0,29.2,23.6,71.8,SSE,15.8,1010.1,0.0,7.0,3.9,1.5,10.0,48698,NA,NA,NA
2023-09-07,31.9,23.3,25.9,22.9,84.5,S,6.1,1011.7,48.2,7.5,1.9,0.8,10.6,48698,NA,NA,NA
2023-09-08,32.5,25.5,29.6,23.6,70.8,SSE,15.0,1010.7,Tr,7.0,3.1,3.9,14.0,48698,NA,NA,NA
2023-09-09,33.0,26.6,29.3,23.6,72.3,SSE,14.0,1010.3,Tr,7.0,3.0,8.6,12.5,48698,NA,NA,NA
2023-09-10,31.2,25.0,27.8,23.4,77.6,SSW,7.0,1010.6,4.0,7.0,2.4,2.6,11.0,48698,NA,NA,NA
2023-09-11,32.1,24.3,27.1,23.5,80.3,S,9.3,1010.8,0.8,7.0,1.8,5.1,9.1,48698,NA,NA,NA
2023-09-12,32.4,27.7,29.2,23.4,71.5,SSE,16.8,1010.9,Tr,7.0,2.1,2.3,11.5,48698,NA,NA,NA
2023-09-13,32.2,27.8,29.4,23.1,69.5,S,13.5,1011.5,Tr,7.0,1.9,1.9,12.8,48698,NA,NA,NA
2023-09-14,32.8,27.4,29.5,23.6,71.2,SSE,15.7,1010.6,0.0,7.0,2.0,6.2,12.8,48698,NA,NA,NA
2023-09-15,32.9,27.5,29.6,23.0,68.7,SSE,17.7,1010.6,0.0,6.9,1.6,10.5,12.8,48698,NA,NA,NA
2023-09-16,33.1,27.9,29.7,23.7,71.3,SSE,18.1,1010.5,0.0,7.0,2.4,10.6,11.5,48698,NA,NA,NA
2023-09-17,32.7,27.8,29.6,24.1,73.0,SSE,16.8,1009.9,Tr,6.9,2.9,7.5,11.5,48698,NA,NA,NA
2023-09-18,32.7,24.0,28.6,23.9,76.4,SSE,9.7,1009.9,9.0,7.0,2.0,7.8,12.8,48698,NA,NA,NA
2023-09-19,32.4,26.0,29.1,23.9,74.2,SE,13.3,1010.2,Tr,7.0,2.2,4.1,12.8,48698,NA,NA,NA
2023-09-20,33.6,25.9,29.1,23.8,73.7,ESE,12.3,1010.1,0.8,7.0,3.4,8.7,13.8,48698,NA,NA,NA
2023-09-21,32.2,23.5,27.1,23.7,82.8,S,7.3,1010.2,37.6,7.1,2.9,5.8,9.8,48698,NA,NA,NA
2023-09-22,32.6,25.1,27.8,23.5,78.9,SW,8.1,1010.3,3.6,7.0,3.6,8.5,12.4,48698,NA,NA,NA
2023-09-23,30.7,24.2,26.9,24.1,84.4,E,5.0,1010.5,14.6,7.1,2.2,2.1,9.6,48698,NA,NA,NA
2023-09-24,31.4,24.1,28,23.9,79.1,SSE,9.7,1009.9,13.4,7.1,2.2,2.1,10.2,48698,NA,NA,NA
2023-09-25,31.7,23.3,27.5,23.2,77.2,SSW,6.2,1009.8,Tr,7.0,2.1,0.1,11.6,48698,NA,NA,NA
2023-09-26,32.0,27.0,29.1,24.1,74.8,S,11.3,1009.4,Tr,7.0,1.8,5.4,9.1,48698,NA,NA,NA
2023-09-27,32.8,27.7,29.7,22.9,67.8,SSE,18.1,1009.4,Tr,7.0,1.0,9.1,10.8,48698,NA,NA,NA
2023-09-28,33.8,27.5,29.6,23.3,69.9,SSE,16.8,1010.0,0.0,6.9,1.8,9.3,11.5,48698,NA,NA,NA
2023-09-29,32.8,27.2,29.6,23.9,72.5,SSE,14.6,1010.8,Tr,7.0,2.1,8.3,8.9,48698,NA,NA,NA
2023-09-30,32.9,26.8,29,24.2,75.8,SSE,9.5,1012.0,0.2,7.1,1.9,6.2,8.2,48698,NA,NA,NA
2023-10-01,32.1,26.0,27.9,23.4,76.9,SSE,7.7,1011.4,0.4,7.1,1.5,3.0,8.5,48698,NA,NA,NA
2023-10-01,32.1,26.0,27.9,23.4,76.9,SSE,7.7,1011.4,0.4,7.1,1.5,3.0,8.5,48698,NA,NA,NA
2023-10-02,33.1,27.3,29.2,23.5,72.1,SSE,14.4,1011.2,0.0,7.0,1.6,4.7,11.5,48698,NA,NA,NA
2023-10-03,32.8,26.0,29.4,23.9,73.8,SSE,13.7,1011.8,0.8,7.0,2.2,8.7,10.0,48698,NA,NA,NA
2023-10-04,32.4,25.9,28.1,23.0,73.8,SSE,7.3,1011.9,Tr,7.0,1.6,3.9,10.8,48698,NA,NA,NA
2023-10-05,33.0,27.3,29.5,24.0,72.7,SE,15.3,1010.7,0.0,7.0,1.1,7.0,11.1,48698,NA,NA,NA
2023-10-06,33.8,27.7,29.8,24.0,72.2,SE,14.7,1010.1,0.0,7.0,1.4,10.1,10.2,48698,NA,NA,NA
2023-10-07,33.0,27.4,29.9,24.4,72.9,SE,13.7,1010.5,0.0,7.0,1.8,5.9,5.4,48698,NA,NA,NA
2023-10-08,33.5,27.3,29.8,23.8,71.3,SE,14.1,1011.2,0.0,7.0,1.5,9.0,7.8,48698,NA,NA,NA
2023-10-09,33.4,27.2,29.9,23.8,71.1,ESE,11.9,1011.6,Tr,7.0,1.8,9.6,8.9,48698,NA,NA,NA
2023-10-10,34.2,27.3,29.6,23.7,71.9,E,9.5,1011.5,0.0,7.0,1.6,8.0,7.3,48698,NA,NA,NA
2023-10-11,33.9,26.6,29.3,23.9,73.5,ESE,8.5,1010.9,7.6,6.8,2.1,7.8,7.8,48698,NA,NA,NA
2023-10-12,34.3,25.5,29.7,23.6,71.1,SE,10.1,1011.2,0.0,7.0,1.6,7.8,9.5,48698,NA,NA,NA
2023-10-13,34.3,26.7,30,23.3,69.1,SE,9.6,1011.6,0.0,6.9,1.0,10.6,11.0,48698,NA,NA,NA
2023-10-14,34.4,27.2,30.1,23.4,68.9,SSE,11.7,1010.9,0.0,6.8,1.2,9.0,10.4,48698,NA,NA,NA
2023-10-15,33.8,27.4,30.1,23.3,68.2,SSW,8.0,1010.4,0.0,7.0,1.5,9.4,10.0,48698,NA,NA,NA
2023-10-16,33.5,28.0,30.3,23.6,67.9,SSW,9.7,1010.1,0.0,7.0,1.0,9.1,9.9,48698,NA,NA,NA
2023-10-17,33.6,27.8,30.4,23.7,68.1,S,11.1,1010.1,0.0,7.0,1.2,6.7,10.5,48698,NA,NA,NA
2023-10-18,34.6,25.6,30.2,23.8,70.5,SSE,10.8,1010.9,2.0,7.1,2.8,7.7,10.4,48698,NA,NA,NA
2023-10-19,33.9,24.4,27.1,24.4,85.4,ESE,6.4,1011.8,17.0,7.0,1.9,3.4,8.0,48698,NA,NA,NA
2023-10-20,32.7,26.5,28.9,24.0,75.6,ESE,8.7,1011.5,0.2,7.0,1.8,9.3,11.8,48698,NA,NA,NA
2023-10-21,33.1,24.3,27.9,23.8,79.0,S,6.7,1011.8,39.0,7.0,2.2,4.2,11.0,48698,NA,NA,NA
2023-10-22,32.6,25.6,27.7,23.0,76.8,E,5.9,1012.2,0.2,7.0,1.9,4.8,11.8,48698,NA,NA,NA
2023-10-23,33.4,26.2,28.1,23.4,76.3,ENE,5.3,1012.2,Tr,7.0,2.1,4.2,10.9,48698,NA,NA,NA
2023-10-24,33.6,25.5,28.3,23.1,74.2,ENE,6.3,1011.3,Tr,7.0,2.1,3.6,10.1,48698,NA,NA,NA
2023-10-25,34.1,25.4,28.5,23.2,74.5,SSE,6.4,1011.9,15.0,7.0,2.5,8.0,11.0,48698,NA,NA,NA
2023-10-26,32.9,24.2,27.3,23.8,81.7,SE,6.5,1011.9,Tr,6.8,1.2,4.6,8.5,48698,NA,NA,NA
2023-10-27,33.1,26.2,29.1,23.8,74.6,SSE,8.0,1011.2,0.2,7.0,1.5,10.5,11.5,48698,NA,NA,NA
2023-10-28,33.0,26.1,28.7,23.5,75.0,ESE,9.6,1010.7,1.0,7.1,2.2,10.2,12.5,48698,NA,NA,NA
2023-10-29,32.9,25.5,27.8,23.8,79.1,ESE,5.8,1010.4,0.2,7.0,1.9,1.1,10.9,48698,NA,NA,NA
2023-10-30,33.7,26.3,29.3,23.4,71.9,E,5.7,1009.6,Tr,7.0,2.6,8.9,12.1,48698,NA,NA,NA
2023-10-31,34.4,24.8,27.8,23.9,81.3,E,6.9,1009.5,14.0,7.0,2.0,8.2,8.5,48698,NA,NA,NA
2023-10-31,34.4,24.8,27.8,23.9,81.3,E,6.9,1009.5,14.0,7.0,2.0,8.2,8.5,48698,NA,NA,NA
2023-11-01,33.3,26.4,29.1,23.6,73.5,ENE,6.2,1010.2,0.6,7.0,2.4,6.6,10.2,48698,NA,NA,NA
2023-11-01,33.3,26.4,29.1,23.6,73.5,ENE,6.2,1010.2,0.6,7.0,2.4,6.6,10.2,48698,NA,NA,NA
2023-11-02,33.5,25.9,28.2,23.5,76.5,E,6.1,1010.3,0.0,7.0,2.0,7.0,12.9,48698,NA,NA,NA
2023-11-03,33.5,26.5,29.6,23.3,70.3,E,6.2,1009.5,0.0,7.0,1.8,7.2,12.2,48698,NA,NA,NA
2023-11-04,33.6,26.3,29.2,23.5,72.9,E,8.0,1009.0,Tr,7.0,1.5,8.2,10.5,48698,NA,NA,NA
2023-11-05,33.3,26.9,28.8,23.8,75.0,SE,6.6,1009.5,Tr,7.0,2.4,5.6,9.9,48698,NA,NA,NA
2023-11-06,33.4,26.2,28.6,23.6,75.5,E,5.5,1010.2,Tr,7.0,1.9,6.3,11.0,48698,NA,NA,NA
2023-11-07,33.7,26.0,28.2,23.3,75.0,ENE,5.6,1010.3,Tr,6.8,2.0,6.7,11.9,48698,NA,NA,NA
2023-11-08,32.9,25.6,27.6,23.3,78.2,ESE,6.6,1010.2,1.0,7.0,1.9,4.7,10.1,48698,NA,NA,NA
2023-11-09,31.4,25.8,28.4,24.1,78.4,W,5.4,1010.1,7.0,7.0,2.4,0.6,9.6,48698,NA,NA,NA
2023-11-10,32.7,25.2,27.8,24.1,81.2,SW,5.5,1011.1,20.0,6.9,1.5,3.6,10.4,48698,NA,NA,NA
2023-11-11,33.6,24.9,27.8,23.6,78.2,E,4.6,1011.4,0.4,7.2,2.2,3.4,11.2,48698,NA,NA,NA
2023-11-12,34.6,26.0,28.6,23.9,77.0,ESE,5.3,1011.0,0.2,7.0,1.8,7.1,9.6,48698,NA,NA,NA
2023-11-13,33.2,25.0,27.8,24.2,82.7,ESE,6.6,1010.6,5.0,7.0,3.0,3.7,8.9,48698,NA,NA,NA
2023-11-14,33.3,26.4,28.3,24.5,80.8,NE,8.3,1010.7,0.8,6.9,3.2,7.0,8.2,48698,NA,NA,NA
2023-11-15,32.7,25.2,27.5,23.6,80.3,WNW,4.9,1011.2,5.0,7.0,2.1,1.4,10.2,48698,NA,NA,NA
2023-11-16,32.9,25.9,28.2,23.8,78.1,NNE,6.3,1011.3,Tr,7.0,2.1,6.6,11.8,48698,NA,NA,NA
2023-11-17,33.4,25.5,27.6,23.8,80.7,NE,7.6,1011.9,0.6,7.1,2.1,6.3,10.1,48698,NA,NA,NA
2023-11-18,33.3,25.8,27.8,23.7,79.4,N,7.8,1011.2,0.6,7.0,1.9,6.8,12.2,48698,NA,NA,NA
2023-11-19,33.4,26.6,28.3,23.8,77.9,NNW,11.1,1010.6,Tr,7.0,2.6,10.0,13.2,48698,NA,NA,NA
2023-11-20,32.9,25.7,27.6,23.9,80.9,NNW,7.7,1010.1,Tr,7.0,2.9,0.0,13.2,48698,NA,NA,NA
2023-11-21,33.2,23.9,27.5,24.5,85.4,NNW,8.0,1009.5,49.0,7.1,3.9,8.0,9.4,48698,NA,NA,NA
2023-11-22,30.6,24.9,26.8,24.0,84.7,W,6.5,1009.2,10.2,7.0,3.9,0.4,11.4,48698,NA,NA,NA
2023-11-23,32.0,25.1,28.1,23.5,76.8,WSW,8.4,1008.5,Tr,7.1,2.6,0.0,11.9,48698,NA,NA,NA
2023-11-24,32.2,25.0,26.6,23.6,84.7,NNW,10.0,1008.8,18.6,7.1,2.9,3.2,11.8,48698,NA,NA,NA
2023-11-25,31.7,25.7,28,23.4,76.6,NW,8.5,1008.8,12.0,7.0,2.8,1.0,10.6,48698,NA,NA,NA
2023-11-26,31.3,24.6,26.7,24.2,86.3,NW,6.1,1009.6,3.8,7.2,2.4,1.1,9.8,48698,NA,NA,NA
2023-11-27,31.5,24.2,26.5,23.4,84.6,NW,8.0,1009.8,4.4,7.2,3.0,4.5,8.8,48698,NA,NA,NA
2023-11-28,31.7,25.2,27.4,24.1,82.4,NNW,6.3,1009.1,6.0,7.0,2.4,1.7,10.7,48698,NA,NA,NA
2023-11-29,32.1,25.8,27.2,24.1,83.8,NNW,7.9,1008.2,3.0,7.0,3.0,4.4,11.0,48698,NA,NA,NA
2023-11-30,32.1,25.8,28.6,24.4,78.6,N,9.7,1009.0,Tr,7.0,3.2,3.5,12.0,48698,NA,NA,NA
2023-12-01,32.8,23.7,26.3,23.8,87.6,NW,8.9,1009.7,86.4,7.5,3.0,7.8,8.0,48698,NA,NA,NA
2023-12-01,32.8,23.7,26.3,23.8,87.6,NW,8.9,1009.7,86.4,7.5,3.0,7.8,8.0,48698,NA,NA,NA
2023-12-02,31.7,24.1,27.5,23.5,80.0,NNW,6.6,1009.1,1.8,7.0,1.9,1.2,11.9,48698,NA,NA,NA
2023-12-03,31.4,25.5,26.9,23.8,84.4,NW,8.5,1009.4,4.8,7.0,2.5,5.5,10.9,48698,NA,NA,NA
2023-12-04,29.0,25.2,26.6,23.3,82.0,WNW,7.6,1010.5,Tr,7.0,1.9,0.3,11.5,48698,NA,NA,NA
2023-12-05,32.5,25.9,27.9,23.7,78.3,E,6.6,1009.9,0.0,7.0,1.1,2.3,12.6,48698,NA,NA,NA
2023-12-06,32.8,25.0,27.7,23.8,81.5,NNW,7.2,1010.3,5.0,7.1,2.5,3.4,10.2,48698,NA,NA,NA
2023-12-07,31.9,24.4,26.6,23.6,83.4,NW,5.9,1010.7,1.0,7.0,2.2,3.3,11.2,48698,NA,NA,NA
2023-12-08,32.6,25.8,27.7,23.8,80.0,NNW,9.0,1010.6,1.2,7.0,1.9,5.4,13.0,48698,NA,NA,NA
2023-12-09,32.4,25.7,28,24.2,80.7,NNW,12.0,1010.1,6.0,7.0,4.0,8.4,12.2,48698,NA,NA,NA
2023-12-10,31.5,26.3,27.9,23.8,79.3,NNW,10.7,1009.3,Tr,7.0,2.4,2.0,13.8,48698,NA,NA,NA
2023-12-11,31.5,26.1,28.2,24.0,78.8,NNW,10.0,1009.1,2.0,7.0,2.5,1.8,12.1,48698,NA,NA,NA
2023-12-12,32.6,25.8,26.9,24.2,85.4,NNW,8.5,1009.2,10.8,7.1,4.0,5.8,9.6,48698,NA,NA,NA
2023-12-13,31.7,24.9,26.8,23.8,83.6,NNW,7.2,1009.6,0.4,7.0,2.5,2.5,10.8,48698,NA,NA,NA
2023-12-14,32.2,26.1,28.4,24.1,78.7,NNW,7.9,1010.1,Tr,7.0,2.8,6.4,13.9,48698,NA,NA,NA
2023-12-15,32.4,23.4,26.5,23.9,86.7,NNW,7.3,1010.5,58.4,7.0,2.5,5.4,8.6,48698,NA,NA,NA
2023-12-16,31.8,25.9,28.2,24.8,82.4,N,10.7,1009.8,Tr,7.0,3.0,6.3,12.0,48698,NA,NA,NA
2023-12-17,31.7,26.0,28.1,24.2,80.1,N,11.4,1010.0,0.0,7.0,2.0,4.8,12.5,48698,NA,NA,NA
2023-12-18,31.9,25.7,28.1,23.9,78.9,N,14.1,1010.2,Tr,7.0,2.5,6.7,12.4,48698,NA,NA,NA
2023-12-19,32.0,25.7,28,23.7,78.4,NNW,11.0,1010.7,0.2,7.0,3.0,8.0,12.2,48698,NA,NA,NA
2023-12-20,31.0,25.7,27.5,24.1,82.2,NNW,10.4,1010.6,0.4,7.0,3.0,0.0,9.4,48698,NA,NA,NA
2023-12-21,32.1,26.0,27.7,24.2,81.7,NNW,11.4,1009.8,7.2,7.0,2.9,5.1,11.8,48698,NA,NA,NA
2023-12-22,31.7,25.0,26.4,23.9,86.7,NNW,14.9,1010.8,11.2,7.4,3.8,4.6,10.4,48698,NA,NA,NA
2023-12-23,30.7,25.2,27.2,23.4,80.7,NNW,12.1,1010.5,1.4,7.1,2.5,1.6,10.0,48698,NA,NA,NA
2023-12-24,30.5,25.1,26.5,23.9,85.9,NNE,5.5,1011.5,3.2,7.1,2.4,0.0,10.0,48698,NA,NA,NA
2023-12-25,31.1,25.5,28,24.6,82.7,N,12.7,1011.9,8.4,7.0,2.8,4.8,9.9,48698,NA,NA,NA
2023-12-26,31.1,24.2,26.4,24.3,88.0,NNW,8.8,1012.4,14.0,7.0,3.4,3.5,10.2,48698,NA,NA,NA
2023-12-27,31.1,24.4,26.4,24.3,89.1,NNW,11.8,1013.1,28.6,7.4,4.0,1.8,9.1,48698,NA,NA,NA
2023-12-28,30.3,25.0,27,24.8,87.9,N,9.2,1011.8,3.4,7.0,4.0,0.0,9.9,48698,NA,NA,NA
2023-12-29,31.0,24.9,27,24.7,87.8,NNW,8.6,1010.9,39.0,7.2,3.6,1.1,10.9,48698,NA,NA,NA
2023-12-30,31.2,25.4,28.3,24.8,82.1,N,13.2,1010.1,0.2,7.0,2.2,5.5,11.5,48698,NA,NA,NA
2023-12-31,32.0,25.7,27.6,24.6,84.4,NNW,11.2,1010.5,4.0,7.2,3.6,4.9,9.2,48698,NA,NA,NA
2024-01-01,28.6,24.4,25.9,24.3,91.4,NNW,9.7,1010.8,40.8,7.2,2.9,0.0,7.2,48698,NA,NA,NA
2024-01-01,28.6,24.4,25.9,24.3,91.4,NNW,9.7,1010.8,40.8,7.2,2.9,0.0,7.2,48698,NA,NA,NA
2024-01-02,30.7,24.2,25.8,23.9,89.1,N,9.5,1010.7,38.4,7.2,3.4,0.0,9.8,48698,NA,NA,NA
2024-01-03,32.0,25.4,27.5,24.0,81.5,NNW,12.9,1010.3,0.4,7.0,2.4,7.7,12.8,48698,NA,NA,NA
2024-01-04,31.5,23.4,25.9,23.8,89.4,NNW,10.3,1010.3,82.8,7.5,3.9,0.5,7.2,48698,NA,NA,NA
2024-01-05,28.4,23.5,25.5,23.8,90.3,NNW,12.0,1010.8,9.4,7.2,2.8,0.0,9.2,48698,NA,NA,NA
2024-01-06,30.2,25.4,27.3,24.3,84.3,N,12.8,1010.7,1.3,7.0,3.5,5.4,12.4,48698,NA,NA,NA
2024-01-07,31.2,24.1,26.6,23.9,86.9,NNW,9.4,1011.1,56.0,7.4,4.1,6.4,8.9,48698,NA,NA,NA
2024-01-08,30.7,23.2,24.9,22.8,88.1,N,8.2,1011.3,8.0,7.1,2.1,0.0,11.0,48698,NA,NA,NA
2024-01-09,31.4,24.3,27,23.9,84.8,N,10.7,1010.7,2.4,7.1,3.5,5.3,11.0,48698,NA,NA,NA
2024-01-10,30.4,24.3,26.7,24.3,87.0,NNW,11.0,1010.0,62.2,7.2,3.6,4.4,10.1,48698,NA,NA,NA
2024-01-11,30.0,24.7,26.8,24.5,87.3,NNW,10.1,1010.1,1.3,7.0,2.5,2.3,10.4,48698,NA,NA,NA
2024-01-12,30.0,24.9,26.9,24.1,85.6,NNW,13.4,1010.4,7.6,7.1,3.1,0.4,10.5,48698,NA,NA,NA
2024-01-13,30.3,23.4,25.7,23.1,85.7,NNW,7.3,1010.6,5.0,7.1,2.4,0.6,9.5,48698,NA,NA,NA
2024-01-14,31.0,25.7,27.4,23.7,80.9,NNW,11.2,1010.8,Tr,7.0,1.4,2.5,11.0,48698,NA,NA,NA
2024-01-15,31.1,25.8,27.7,23.8,79.7,NNW,14.1,1010.2,0.2,7.0,2.4,2.6,12.1,48698,NA,NA,NA
2024-01-16,31.3,23.9,27,24.0,85.2,NNW,11.6,1010.0,20.6,7.1,3.0,6.1,10.5,48698,NA,NA,NA
2024-01-17,30.4,23.9,27.2,24.0,83.2,N,17.5,1009.6,5.8,7.4,3.6,1.4,10.1,48698,NA,NA,NA
2024-01-18,31.2,24.8,27.5,23.7,81.1,NNW,14.4,1009.8,0.5,7.1,2.8,7.4,10.4,48698,NA,NA,NA
